Demand ID,Plant ID,Cost_USD_per_MWh
D22,P51,53.565
D22,P52,70.596
D22,P53,75.835
D22,P54,44.947
D22,P55,73.642
D22,P56,61.517
D22,P57,53.346
D22,P58,75.039
D22,P59,88.085
D22,P60,45.223
D22,P61,37.333
D22,P62,
D22,P63,58.804
D22,P64,59.887
D23,P1,72.02
D23,P2,87.255
D23,P3,66.127
D23,P4,79.542
D23,P5,79.309
D23,P6,73.526
D23,P7,67.84
D23,P8,60.138
D23,P9,60.611
D23,P10,68.071
D23,P11,60.751
D23,P12,62.363
D23,P13,72.701
D23,P14,48.682
D23,P15,44.698
D23,P16,52.701
D23,P17,65.082
D23,P18,53.132
D23,P19,69.605
D23,P20,61.293
D23,P21,65.097
D23,P22,48.666
D23,P23,67.162
D23,P24,63.421
D23,P25,52.912
D23,P26,41.366
D23,P27,59.761
D23,P28,40.998
D23,P29,69.805
D23,P30,52.763
D23,P31,64.934
D23,P32,79.14
D23,P33,57.447
D23,P34,60.895
D23,P35,57.188
D23,P36,64.007
D23,P37,69.503
D23,P38,69.015
D23,P39,64.762
D23,P40,65.523
D23,P41,60.091
D23,P42,47.907
D23,P43,61.871
D23,P44,51.031
D23,P45,75.06
D23,P46,70.151
D23,P47,60.858
D23,P48,65.314
D23,P49,64.668
D23,P50,65.115
D23,P51,66.521
D23,P52,71.537
D23,P53,52.392
D23,P54,70.479
D23,P55,59.632
D23,P56,58.443
D23,P57,66.28
D23,P58,73.543
D23,P59,60.709
D23,P60,49.572
D23,P61,61.915
D23,P62,66.287
D23,P63,63.26
D23,P64,54.988
D24,P1,58.689
D24,P2,73.836
D24,P3,73.264
D24,P4,73.708
D24,P5,60.552
D24,P6,51.932
D24,P7,52.187
D24,P8,62.605
D24,P9,53.124
D24,P10,48.136
D24,P11,53.26
D24,P12,49.417
D24,P13,79.002
D24,P14,42.108
D24,P15,42.028
D24,P16,48.474
D24,P17,52.952
D24,P18,46.648
D24,P19,59.979
D24,P20,38.961
D24,P21,39.972
D24,P22,48.315
D24,P23,50.105
D24,P24,49.832
D24,P25,44.438
D24,P26,43.784
D24,P27,40.958
D24,P28,45.363
D24,P29,45.125
D24,P30,57.389
D24,P31,65.252
D24,P32,63.649
D24,P33,56.954
D24,P34,63.037
D24,P35,42.174
D24,P36,53.363
D24,P37,54.481
D24,P38,44.395
D24,P39,57.242
D24,P40,44.342
D24,P41,65.696
D24,P42,37.966
D24,P43,37.096
D24,P44,49.921
D24,P45,46.22
D24,P46,67.622
D24,P47,56.145
D24,P48,53.593
D24,P49,44.624
D24,P50,60.681
D24,P51,53.437
D24,P52,66.391
D24,P53,48.959
D24,P54,53.38
D24,P55,55.959
D24,P56,38.683
D24,P57,53.976
D24,P58,80.356
D24,P59,65.183
D24,P60,52.096
D24,P61,54.655
D24,P62,54.833
D24,P63,41.981
D24,P64,46.469
D25,P1,64.576
D25,P2,73.997
D25,P3,60.274
D25,P4,70.706
D25,P5,66.79
D25,P6,66.613
D25,P7,50.923
D25,P8,64.448
D25,P9,58.627
D25,P10,62.696
D25,P11,52.832
D25,P12,60.705
D25,P13,71.623
D25,P14,44.569
D25,P15,54.218
D25,P16,48.571
D25,P17,58.514
D25,P18,50.315
D25,P19,66.666
D25,P20,55.044
D25,P21,55.441
D25,P22,44.932
D25,P23,69.117
D25,P24,57.614
D25,P25,55.236
D25,P26,43.772
D25,P27,57.121
D25,P28,47.393
D25,P29,77.172
D25,P30,60.628
D25,P31,60.802
D25,P32,67.107
D25,P33,54.778
D25,P34,61.818
D25,P35,61.264
D25,P36,55.098
D25,P37,59.189
D25,P38,57.758
D25,P39,61.002
D25,P40,57.14
D25,P41,71.279
D25,P42,42.678
D25,P43,47.083
D25,P44,52.838
D25,P45,60.816
D25,P46,71.096
D25,P47,63.573
D25,P48,76.365
D25,P49,51.29
D25,P50,59.727
D25,P51,67.568
D25,P52,66.08
D25,P53,61.515
D25,P54,55.326
D25,P55,63.076
D25,P56,60.069
D25,P57,54.713
D25,P58,64.942
D25,P59,60.497
D25,P60,52.484
D25,P61,45.507
D25,P62,65.92
D25,P63,53.988
D25,P64,56.192
D26,P1,55.808
D26,P2,73.971
D26,P3,46.091
D26,P4,75.216
D26,P5,77.363
D26,P6,71.178
D26,P7,72.588
D26,P8,55.721
D26,P9,61.307
D26,P10,71.677
D26,P11,56.767
D26,P12,75.386
D26,P13,64.06
D26,P14,57.576
D26,P15,48.746
D26,P16,48.18
D26,P17,66.085
D26,P18,48.914
D26,P19,61.127
D26,P20,54.073
D26,P21,52.771
D26,P22,44.286
D26,P23,65.005
D26,P24,58.998
D26,P25,42.672
D26,P26,42.866
D26,P27,54.636
D26,P28,38.806
D26,P29,63.539
D26,P30,42.395
D26,P31,66.99
D26,P32,67.576
D26,P33,27.094
D26,P34,64.22
D26,P35,56.716
D26,P36,58.301
D26,P37,70.629
D26,P38,48.34
D26,P39,61.489
D26,P40,52.401
D26,P41,76.086
D26,P42,51.33
D26,P43,52.748
D26,P44,59.558
D26,P45,64.794
D26,P46,68.467
D26,P47,62.907
D26,P48,82.116
D26,P49,51.421
D26,P50,68.415
D26,P51,67.807
D26,P52,72.444
D26,P53,52.906
D26,P54,46.522
D26,P55,61.741
D26,P56,67.928
D26,P57,63.917
D26,P58,74.449
D26,P59,78.662
D26,P60,46.178
D26,P61,41.406
D26,P62,73.144
D26,P63,65.584
D26,P64,63.814
D27,P1,72.756
D27,P2,87.705
D27,P3,69.903
D27,P4,74.491
D27,P5,83.195
D27,P6,66.429
D27,P7,66.205
D27,P8,71.832
D27,P9,65.443
D27,P10,73.434
D27,P11,55.167
D27,P12,75.887
D27,P13,65.369
D27,P14,56.669
D27,P15,45.006
D27,P16,62.348
D27,P17,63.016
D27,P18,60.583
D27,P19,79.523
D27,P20,55.718
D27,P21,70.165
D27,P22,47.033
D27,P23,61.906
D27,P24,62.088
D27,P25,52.734
D27,P26,51.252
D27,P27,64.023
D27,P28,49.295
D27,P29,60.826
D27,P30,68.29
D27,P31,72.854
D27,P32,77.391
D27,P33,56.965
D27,P34,59.505
D27,P35,62.251
D27,P36,68.504
D27,P37,67.553
D27,P38,63.883
D27,P39,62.414
D27,P40,65.461
D27,P41,66.669
D27,P42,45.305
D27,P43,56.208
D27,P44,52.291
D27,P45,66.851
D27,P46,69.975
D27,P47,67.12
D27,P48,66.306
D27,P49,61.629
D27,P50,66.23
D27,P51,71.943
D27,P52,72.339
D27,P53,56.44
D27,P54,72.315
D27,P55,61.593
D27,P56,69.647
D27,P57,67.117
D27,P58,73.508
D27,P59,59.374
D27,P60,54.63
D27,P61,62.718
D27,P62,69.527
D27,P63,61.969
D27,P64,57.97
D28,P1,69.58
D28,P2,85.485
D28,P3,63.433
D28,P4,90.178
D28,P5,80.625
D28,P6,59.49
D28,P7,56.538
D28,P8,66.427
D28,P9,57.483
D28,P10,63.771
D28,P11,64.143
D28,P12,57.268
D28,P13,67.798
D28,P14,46.656
D28,P15,38.78
D28,P16,49.97
D28,P17,57.022
D28,P18,55.402
D28,P19,69.15
D28,P20,47.006
D28,P21,62.435
D28,P22,35.892
D28,P23,57.87
D28,P24,59.055
D28,P25,53.571
D28,P26,39.947
D28,P27,54.157
D28,P28,31.86
D28,P29,57.083
D28,P30,60.005
D28,P31,66.967
D28,P32,75.403
D28,P33,47.776
D28,P34,56.63
D28,P35,49.369
D28,P36,65.387
D28,P37,66.18
D28,P38,60.96
D28,P39,65.867
D28,P40,55.844
D28,P41,62.048
D28,P42,40.809
D28,P43,54.368
D28,P44,46.027
D28,P45,62.812
D28,P46,72.104
D28,P47,57.114
D28,P48,61.326
D28,P49,56.282
D28,P50,58.321
D28,P51,67.785
D28,P52,68.432
D28,P53,51.272
D28,P54,67.638
D28,P55,49.588
D28,P56,54.205
D28,P57,66.112
D28,P58,78.057
D28,P59,57.793
D28,P60,46.183
D28,P61,65.404
D28,P62,56.382
D28,P63,55.863
D28,P64,47.853
D29,P1,70.7
D29,P2,87.17
D29,P3,72.149
D29,P4,82.574
D29,P5,89.512
D29,P6,52.437
D29,P7,61.054
D29,P8,66.731
D29,P9,56.806
D29,P10,54.526
D29,P11,59.89
D29,P12,47.717
D29,P13,72.358
D29,P14,45.008
D29,P15,32.095
D29,P16,52.76
D29,P17,56.07
D29,P18,52.793
D29,P19,63.117
D29,P20,47.533
D29,P21,63.44
D29,P22,49.865
D29,P23,49.852
D29,P24,54.185
D29,P25,57.133
D29,P26,46.717
D29,P27,52.359
D29,P28,40.763
D29,P29,45.854
D29,P30,70.196
D29,P31,75.996
D29,P32,76.626
D29,P33,62.709
D29,P34,52.64
D29,P35,47.609
D29,P36,62.405
D29,P37,62.196
D29,P38,62.443
D29,P39,60.288
D29,P40,56.967
D29,P41,56.11
D29,P42,39.046
D29,P43,48.952
D29,P44,51.212
D29,P45,62.453
D29,P46,71.682
D29,P47,49.181
D29,P48,51.55
D29,P49,60.491
D29,P50,63.812
D29,P51,61.135
D29,P52,76.663
D29,P53,50.288
D29,P54,67.528
D29,P55,52.072
D29,P56,47.468
D29,P57,64.703
D29,P58,80.568
D29,P59,49.548
D29,P60,47.835
D29,P61,77.726
D29,P62,59.511
D29,P63,48.176
D29,P64,44.739
D30,P1,60.06
D30,P2,77.5
D30,P3,42.75
D30,P4,57.338
D30,P5,66.812
D30,P6,53.239
D30,P7,45.61
D30,P8,47.965
D30,P9,52.633
D30,P10,52.554
D30,P11,61.528
D30,P12,55.767
D30,P13,78.448
D30,P14,49.488
D30,P15,45.437
D30,P16,52.26
D30,P17,50.925
D30,P18,60.889
D30,P19,60.368
D30,P20,47.03
D30,P21,60.963
D30,P22,31.489
D30,P23,56.017
D30,P24,53.346
D30,P25,60.582
D30,P26,42.04
D30,P27,44.297
D30,P28,35.438
D30,P29,75.676
D30,P30,61.01
D30,P31,49.933
D30,P32,57.401
D30,P33,48.155
D30,P34,42.196
D30,P35,54.492
D30,P36,58.815
D30,P37,52.826
D30,P38,57.766
D30,P39,56.142
D30,P40,61.985
D30,P41,51.984
D30,P42,49.397
D30,P43,45.613
D30,P44,44.985
D30,P45,60.198
D30,P46,68.24
D30,P47,57.381
D30,P48,64.807
D30,P49,61.668
D30,P50,53.436
D30,P51,60.238
D30,P52,65.049
D30,P53,59.297
D30,P54,59.092
D30,P55,63.405
D30,P56,55.213
D30,P57,49.439
D30,P58,63.098
D30,P59,60.277
D30,P60,36.742
D30,P61,40.683
D30,P62,57.098
D30,P63,61.686
D30,P64,42.819
D31,P1,51.205
D31,P2,72.774
D31,P3,49.49
D31,P4,66.586
D31,P5,68.765
D31,P6,65.622
D31,P7,49.802
D31,P8,61.781
D31,P9,57.592
D31,P10,55.611
D31,P11,56.757
D31,P12,70.235
D31,P13,62.761
D31,P14,41.509
D31,P15,39.435
D31,P16,69.298
D31,P17,60.453
D31,P18,57.63
D31,P19,59.457
D31,P20,47.243
D31,P21,49.029
D31,P22,51.475
D31,P23,55.731
D31,P24,36.481
D31,P25,52.532
D31,P26,47.836
D31,P27,50.916
D31,P28,42.783
D31,P29,63.509
D31,P30,60.02
D31,P31,64.458
D31,P32,47.523
D31,P33,49.405
D31,P34,53.068
D31,P35,56.461
D31,P36,53.388
D31,P37,49.699
D31,P38,38.483
D31,P39,59.129
D31,P40,62.182
D31,P41,77.409
D31,P42,38.053
D31,P43,45.289
D31,P44,62.063
D31,P45,49.126
D31,P46,71.111
D31,P47,74.562
D31,P48,61.586
D31,P49,46.714
D31,P50,47.894
D31,P51,48.728
D31,P52,55.506
D31,P53,63.018
D31,P54,48.167
D31,P55,54.734
D31,P56,58.669
D31,P57,40.859
D31,P58,70.018
D31,P59,69.2
D31,P60,45.51
D31,P61,36.375
D31,P62,61.159
D31,P63,47.799
D31,P64,61.602
D32,P1,56.184
D32,P2,79.934
D32,P3,53.806
D32,P4,73.068
D32,P5,76.133
D32,P6,71.166
D32,P7,68.512
D32,P8,65.623
D32,P9,63.032
D32,P10,60.447
D32,P11,54.626
D32,P12,76.436
D32,P13,61.0
D32,P14,60.695
D32,P15,49.45
D32,P16,68.965
D32,P17,56.656
D32,P18,55.705
D32,P19,74.05
D32,P20,62.506
D32,P21,63.646
D32,P22,53.484
D32,P23,64.032
D32,P24,51.324
D32,P25,45.246
D32,P26,57.078
D32,P27,70.18
D32,P28,43.49
D32,P29,59.859
D32,P30,61.002
D32,P31,70.969
D32,P32,71.807
D32,P33,53.823
D32,P34,64.19
D32,P35,53.637
D32,P36,64.399
D32,P37,62.556
D32,P38,57.316
D32,P39,64.751
D32,P40,59.716
D32,P41,81.122
D32,P42,47.255
D32,P43,60.941
D32,P44,58.466
D32,P45,55.761
D32,P46,66.154
D32,P47,75.12
D32,P48,74.192
D32,P49,61.004
D32,P50,67.357
D32,P51,67.223
D32,P52,63.852
D32,P53,58.277
D32,P54,59.539
D32,P55,62.821
D32,P56,72.013
D32,P57,65.067
D32,P58,77.328
D32,P59,67.808
D32,P60,53.343
D32,P61,57.967
D32,P62,72.101
D32,P63,53.145
D32,P64,61.051
D33,P1,66.941
D33,P2,71.505
D33,P3,55.048
D33,P4,73.936
D33,P5,73.573
D33,P6,71.394
D33,P7,67.55
D33,P8,67.233
D33,P9,57.75
D33,P10,71.325
D33,P11,69.067
D33,P12,78.105
D33,P13,74.066
D33,P14,60.321
D33,P15,61.198
D33,P16,68.794
D33,P17,65.467
D33,P18,62.194
D33,P19,68.52
D33,P20,60.333
D33,P21,64.052
D33,P22,48.047
D33,P23,60.685
D33,P24,60.125
D33,P25,59.216
D33,P26,46.422
D33,P27,62.718
D33,P28,50.175
D33,P29,67.882
D33,P30,53.791
D33,P31,65.597
D33,P32,65.365
D33,P33,44.827
D33,P34,55.4
D33,P35,58.928
D33,P36,65.449
D33,P37,68.63
D33,P38,61.192
D33,P39,65.63
D33,P40,68.244
D33,P41,70.738
D33,P42,48.954
D33,P43,54.537
D33,P44,58.462
D33,P45,66.455
D33,P46,68.584
D33,P47,66.356
D33,P48,72.526
D33,P49,56.571
D33,P50,64.58
D33,P51,67.476
D33,P52,64.125
D33,P53,59.709
D33,P54,59.201
D33,P55,63.519
D33,P56,63.99
D33,P57,58.432
D33,P58,73.054
D33,P59,71.673
D33,P60,55.083
D33,P61,50.746
D33,P62,68.51
D33,P63,73.275
D33,P64,67.064
D34,P1,48.015
D34,P2,69.604
D34,P3,53.095
D34,P4,66.433
D34,P5,75.314
D34,P6,72.575
D34,P7,64.227
D34,P8,72.863
D34,P9,59.199
D34,P10,64.135
D34,P11,64.433
D34,P12,73.648
D34,P13,60.677
D34,P14,50.437
D34,P15,46.791
D34,P16,71.014
D34,P17,67.216
D34,P18,58.596
D34,P19,60.73
D34,P20,49.045
D34,P21,49.005
D34,P22,52.484
D34,P23,70.823
D34,P24,46.903
D34,P25,49.29
D34,P26,47.029
D34,P27,57.11
D34,P28,49.086
D34,P29,57.623
D34,P30,47.0
D34,P31,60.253
D34,P32,50.257
D34,P33,48.728
D34,P34,51.028
D34,P35,48.743
D34,P36,55.423
D34,P37,55.266
D34,P38,44.13
D34,P39,63.868
D34,P40,58.626
D34,P41,72.663
D34,P42,40.272
D34,P43,55.544
D34,P44,63.277
D34,P45,55.756
D34,P46,71.206
D34,P47,78.955
D34,P48,70.62
D34,P49,48.46
D34,P50,54.07
D34,P51,57.645
D34,P52,65.707
D34,P53,59.728
D34,P54,38.076
D34,P55,65.549
D34,P56,55.677
D34,P57,51.901
D34,P58,65.182
D34,P59,72.986
D34,P60,50.096
D34,P61,37.442
D34,P62,63.747
D34,P63,57.698
D34,P64,70.339
D35,P1,58.174
D35,P2,78.864
D35,P3,49.858
D35,P4,67.177
D35,P5,84.76
D35,P6,58.214
D35,P7,55.221
D35,P8,65.376
D35,P9,64.171
D35,P10,63.939
D35,P11,66.678
D35,P12,74.807
D35,P13,75.992
D35,P14,47.574
D35,P15,34.066
D35,P16,60.302
D35,P17,56.179
D35,P18,65.921
D35,P19,62.586
D35,P20,59.013
D35,P21,73.144
D35,P22,39.113
D35,P23,52.113
D35,P24,49.994
D35,P25,64.42
D35,P26,47.243
D35,P27,51.941
D35,P28,44.645
D35,P29,
D35,P30,72.564
D35,P31,67.098
D35,P32,72.229
D35,P33,47.228
D35,P34,56.47
D35,P35,52.034
D35,P36,64.789
D35,P37,54.945
D35,P38,66.409
D35,P39,61.348
D35,P40,68.548
D35,P41,67.897
D35,P42,38.982
D35,P43,43.206
D35,P44,54.146
D35,P45,53.619
D35,P46,76.695
D35,P47,69.251
D35,P48,68.759
D35,P49,62.14
D35,P50,65.764
D35,P51,65.098
D35,P52,74.667
D35,P53,63.683
D35,P54,57.956
D35,P55,73.82
D35,P56,67.6
D35,P57,63.203
D35,P58,75.472
D35,P59,59.952
D35,P60,46.161
D35,P61,44.787
D35,P62,60.164
D35,P63,51.468
D35,P64,52.698
D36,P1,61.455
D36,P2,73.056
D36,P3,71.664
D36,P4,83.363
D36,P5,70.75
D36,P6,71.278
D36,P7,57.822
D36,P8,71.182
D36,P9,61.457
D36,P10,57.462
D36,P11,61.293
D36,P12,56.161
D36,P13,60.682
D36,P14,53.713
D36,P15,51.528
D36,P16,55.159
D36,P17,64.139
D36,P18,59.589
D36,P19,68.984
D36,P20,47.992
D36,P21,50.435
D36,P22,58.875
D36,P23,76.723
D36,P24,52.612
D36,P25,45.999
D36,P26,50.095
D36,P27,58.052
D36,P28,49.129
D36,P29,59.18
D36,P30,54.268
D36,P31,68.242
D36,P32,65.136
D36,P33,54.897
D36,P34,63.876
D36,P35,58.83
D36,P36,64.711
D36,P37,62.443
D36,P38,40.235
D36,P39,65.705
D36,P40,57.537
D36,P41,77.216
D36,P42,49.198
D36,P43,55.75
D36,P44,53.613
D36,P45,55.552
D36,P46,
D36,P47,65.358
D36,P48,61.625
D36,P49,45.628
D36,P50,53.775
D36,P51,54.436
D36,P52,70.86
D36,P53,53.077
D36,P54,50.751
D36,P55,61.343
D36,P56,50.156
D36,P57,54.581
D36,P58,71.315
D36,P59,80.866
D36,P60,54.479
D36,P61,57.184
D36,P62,64.5
D36,P63,53.721
D36,P64,60.279
D37,P1,52.794
D37,P2,87.522
D37,P3,50.374
D37,P4,73.548
D37,P5,74.336
D37,P6,67.827
D37,P7,65.064
D37,P8,66.664
D37,P9,68.628
D37,P10,64.939
D37,P11,58.402
D37,P12,69.379
D37,P13,63.525
D37,P14,62.682
D37,P15,45.636
D37,P16,72.567
D37,P17,64.338
D37,P18,65.326
D37,P19,70.999
D37,P20,66.098
D37,P21,57.998
D37,P22,64.432
D37,P23,75.138
D37,P24,60.818
D37,P25,57.058
D37,P26,55.871
D37,P27,56.67
D37,P28,50.477
D37,P29,70.822
D37,P30,67.438
D37,P31,61.131
D37,P32,56.385
D37,P33,57.315
D37,P34,53.146
D37,P35,62.021
D37,P36,64.158
D37,P37,59.348
D37,P38,61.438
D37,P39,64.745
D37,P40,77.439
D37,P41,80.06
D37,P42,48.178
D37,P43,58.331
D37,P44,63.267
D37,P45,56.566
D37,P46,75.791
D37,P47,73.368
D37,P48,74.242
D37,P49,67.603
D37,P50,49.717
D37,P51,64.282
D37,P52,68.574
D37,P53,65.748
D37,P54,48.926
D37,P55,65.713
D37,P56,65.339
D37,P57,54.402
D37,P58,74.876
D37,P59,74.31
D37,P60,49.326
D37,P61,47.431
D37,P62,65.907
D37,P63,54.522
D37,P64,56.887
D38,P1,63.636
D38,P2,74.534
D38,P3,52.981
D38,P4,74.146
D38,P5,72.406
D38,P6,75.448
D38,P7,74.399
D38,P8,61.391
D38,P9,59.439
D38,P10,66.252
D38,P11,65.167
D38,P12,71.359
D38,P13,72.551
D38,P14,47.95
D38,P15,50.599
D38,P16,63.034
D38,P17,75.293
D38,P18,55.847
D38,P19,60.474
D38,P20,50.026
D38,P21,64.459
D38,P22,48.663
D38,P23,54.33
D38,P24,54.889
D38,P25,51.647
D38,P26,46.283
D38,P27,59.475
D38,P28,40.482
D38,P29,65.833
D38,P30,44.044
D38,P31,69.201
D38,P32,59.317
D38,P33,41.51
D38,P34,58.413
D38,P35,56.072
D38,P36,51.828
D38,P37,75.834
D38,P38,48.589
D38,P39,66.451
D38,P40,56.944
D38,P41,66.354
D38,P42,48.576
D38,P43,51.969
D38,P44,58.627
D38,P45,74.988
D38,P46,66.877
D38,P47,66.548
D38,P48,67.965
D38,P49,61.763
D38,P50,68.991
D38,P51,65.586
D38,P52,63.849
D38,P53,61.779
D38,P54,49.02
D38,P55,55.67
D38,P56,61.119
D38,P57,56.706
D38,P58,67.485
D38,P59,69.648
D38,P60,50.316
D38,P61,52.429
D38,P62,71.021
D38,P63,71.271
D38,P64,71.698
D39,P1,50.732
D39,P2,67.846
D39,P3,48.472
D39,P4,64.721
D39,P5,72.539
D39,P6,63.626
D39,P7,52.245
D39,P8,65.413
D39,P9,63.269
D39,P10,56.419
D39,P11,65.114
D39,P12,72.156
D39,P13,69.138
D39,P14,58.177
D39,P15,48.406
D39,P16,64.892
D39,P17,60.218
D39,P18,64.87
D39,P19,56.381
D39,P20,51.945
D39,P21,53.892
D39,P22,52.967
D39,P23,62.887
D39,P24,44.141
D39,P25,53.941
D39,P26,50.001
D39,P27,49.312
D39,P28,53.656
D39,P29,72.222
D39,P30,63.644
D39,P31,63.928
D39,P32,54.918
D39,P33,51.748
D39,P34,56.792
D39,P35,56.551
D39,P36,59.933
D39,P37,47.751
D39,P38,46.307
D39,P39,62.153
D39,P40,66.844
D39,P41,81.104
D39,P42,45.475
D39,P43,44.73
D39,P44,64.493
D39,P45,49.154
D39,P46,73.586
D39,P47,63.737
D39,P48,74.485
D39,P49,55.298
D39,P50,58.148
D39,P51,59.685
D39,P52,71.305
D39,P53,61.46
D39,P54,40.832
D39,P55,76.928
D39,P56,61.752
D39,P57,53.958
D39,P58,70.961
D39,P59,74.499
D39,P60,43.298
D39,P61,37.925
D39,P62,64.413
D39,P63,52.021
D39,P64,63.604
D40,P1,52.867
D40,P2,72.268
D40,P3,57.41
D40,P4,77.607
D40,P5,76.15
D40,P6,56.41
D40,P7,70.597
D40,P8,65.09
D40,P9,56.845
D40,P10,65.239
D40,P11,56.222
D40,P12,59.839
D40,P13,61.076
D40,P14,47.868
D40,P15,38.42
D40,P16,43.497
D40,P17,55.83
D40,P18,43.946
D40,P19,55.212
D40,P20,56.594
D40,P21,44.377
D40,P22,49.921
D40,P23,52.723
D40,P24,51.766
D40,P25,48.65
D40,P26,36.765
D40,P27,50.386
D40,P28,46.227
D40,P29,41.274
D40,P30,46.876
D40,P31,71.322
D40,P32,64.863
D40,P33,29.319
D40,P34,58.737
D40,P35,46.996
D40,P36,56.486
D40,P37,57.951
D40,P38,44.881
D40,P39,55.66
D40,P40,50.036
D40,P41,77.277
D40,P42,38.899
D40,P43,46.159
D40,P44,49.93
D40,P45,54.913
D40,P46,59.777
D40,P47,60.165
D40,P48,64.06
D40,P49,38.289
D40,P50,61.348
D40,P51,58.991
D40,P52,63.329
D40,P53,45.821
D40,P54,44.963
D40,P55,50.557
D40,P56,46.471
D40,P57,59.161
D40,P58,75.697
D40,P59,66.504
D40,P60,44.339
D40,P61,52.564
D40,P62,51.723
D40,P63,58.96
D40,P64,61.485
D41,P1,61.99
D41,P2,78.694
D41,P3,52.816
D41,P4,82.364
D41,P5,81.402
D41,P6,63.351
D41,P7,67.43
D41,P8,62.835
D41,P9,61.053
D41,P10,64.814
D41,P11,63.729
D41,P12,68.869
D41,P13,63.22
D41,P14,52.485
D41,P15,35.734
D41,P16,53.858
D41,P17,61.6
D41,P18,53.528
D41,P19,66.848
D41,P20,53.468
D41,P21,60.192
D41,P22,47.471
D41,P23,52.868
D41,P24,54.812
D41,P25,45.675
D41,P26,48.995
D41,P27,56.751
D41,P28,39.431
D41,P29,61.208
D41,P30,48.701
D41,P31,69.449
D41,P32,70.043
D41,P33,41.73
D41,P34,51.669
D41,P35,54.918
D41,P36,60.537
D41,P37,70.498
D41,P38,56.137
D41,P39,61.055
D41,P40,60.613
D41,P41,64.105
D41,P42,39.422
D41,P43,55.994
D41,P44,56.188
D41,P45,66.156
D41,P46,71.611
D41,P47,68.702
D41,P48,73.481
D41,P49,55.72
D41,P50,62.257
D41,P51,66.131
D41,P52,68.507
D41,P53,52.838
D41,P54,54.247
D41,P55,57.354
D41,P56,62.531
D41,P57,60.615
D41,P58,74.718
D41,P59,68.7
D41,P60,47.308
D41,P61,53.699
D41,P62,65.417
D41,P63,59.082
D41,P64,56.46
D42,P1,320.472
D42,P2,65.814
D42,P3,33.557
D42,P4,54.726
D42,P5,55.217
D42,P6,51.798
D42,P7,45.292
D42,P8,46.895
D42,P9,54.052
D42,P10,56.174
D42,P11,59.313
D42,P12,57.983
D42,P13,84.116
D42,P14,43.016
D42,P15,37.694
D42,P16,50.459
D42,P17,54.254
D42,P18,48.295
D42,P19,40.95
D42,P20,36.475
D42,P21,49.659
D42,P22,24.082
D42,P23,45.751
D42,P24,48.363
D42,P25,57.337
D42,P26,34.795
D42,P27,37.74
D42,P28,26.855
D42,P29,76.783
D42,P30,57.854
D42,P31,54.238
D42,P32,50.913
D42,P33,40.3
D42,P34,42.724
D42,P35,48.847
D42,P36,49.496
D42,P37,44.993
D42,P38,56.906
D42,P39,52.314
D42,P40,49.976
D42,P41,52.577
D42,P42,39.605
D42,P43,37.773
D42,P44,48.498
D42,P45,50.858
D42,P46,62.748
D42,P47,56.055
D42,P48,64.027
D42,P49,51.012
D42,P50,55.422
D42,P51,52.202
D42,P52,58.944
D42,P53,57.728
D42,P54,49.538
D42,P55,59.772
D42,P56,48.313
D42,P57,45.239
D42,P58,61.273
D42,P59,57.538
D42,P60,27.858
D42,P61,32.077
D42,P62,52.172
D42,P63,62.813
D42,P64,48.604
D43,P1,65.092
D43,P2,78.413
D43,P3,58.082
D43,P4,71.42
D43,P5,74.326
D43,P6,58.746
D43,P7,55.966
D43,P8,63.94
D43,P9,56.042
D43,P10,59.794
D43,P11,59.77
D43,P12,60.309
D43,P13,74.361
D43,P14,49.211
D43,P15,31.284
D43,P16,51.618
D43,P17,56.33
D43,P18,50.707
D43,P19,68.146
D43,P20,48.927
D43,P21,62.035
D43,P22,41.578
D43,P23,51.998
D43,P24,54.205
D43,P25,55.878
D43,P26,44.438
D43,P27,50.062
D43,P28,41.792
D43,P29,61.451
D43,P30,64.767
D43,P31,69.184
D43,P32,69.896
D43,P33,47.426
D43,P34,55.254
D43,P35,48.775
D43,P36,58.421
D43,P37,59.518
D43,P38,61.653
D43,P39,61.339
D43,P40,57.202
D43,P41,64.482
D43,P42,47.866
D43,P43,47.504
D43,P44,47.33
D43,P45,57.73
D43,P46,68.586
D43,P47,59.401
D43,P48,61.912
D43,P49,61.132
D43,P50,61.406
D43,P51,64.423
D43,P52,68.765
D43,P53,52.7
D43,P54,58.947
D43,P55,57.956
D43,P56,57.785
D43,P57,61.973
D43,P58,69.464
D43,P59,53.751
D43,P60,46.517
D43,P61,60.425
D43,P62,59.232
D43,P63,56.541
D43,P64,55.632
D44,P1,67.389
D44,P2,77.616
D44,P3,61.063
D44,P4,75.034
D44,P5,73.399
D44,P6,72.322
D44,P7,68.579
D44,P8,67.536
D44,P9,57.737
D44,P10,59.155
D44,P11,58.139
D44,P12,66.606
D44,P13,66.841
D44,P14,50.047
D44,P15,53.274
D44,P16,61.85
D44,P17,64.285
D44,P18,55.712
D44,P19,73.378
D44,P20,53.664
D44,P21,58.092
D44,P22,55.693
D44,P23,67.285
D44,P24,52.318
D44,P25,51.166
D44,P26,49.792
D44,P27,58.911
D44,P28,40.664
D44,P29,63.47
D44,P30,53.219
D44,P31,71.367
D44,P32,71.557
D44,P33,45.123
D44,P34,62.767
D44,P35,54.83
D44,P36,58.652
D44,P37,66.112
D44,P38,50.708
D44,P39,59.436
D44,P40,59.812
